export_res_ 1,export_res_ 2,export_res_ 3,export_res_ 4,export_res_ 5,export_res_ 6,export_res_ 7,export_res_ 8,export_res_ 9,export_res_10,export_res_11,export_res_12,export_res_13,export_res_14,export_res_15,export_res_16,export_res_17,export_res_18,export_res_19,export_res_20,export_res_21,export_res_22,export_res_23,export_res_24,export_res_25,export_res_26,export_res_27,export_res_28,export_res_29,export_res_30,export_res_31,export_res_32,export_res_33,export_res_34,export_res_35,export_res_36,export_res_37,export_res_38,export_res_39,export_res_40,export_res_41
103.6643,32.0797,1.146757,-16.74372,-15.44308,-29.61708,-15.00433,0.8071725,-3.582033,-1.24978,1.834433,-2.19254,0.5032469,0.8706168,1.824764,2.796833,1.88693,1.391074,8.483223,-0.8046181,4.818078,3.862494,-1.322806,0.01207452,0.5839759,-1.26572,-3.841716,-4.822833,-3.659505,-4.262063,-2.799874,-3.73848,-0.2419893,-1.444035,2.121902,-4.198193,-5.21806,-1.679754,-4.339232,3.157563,-2.216554
103.6642,32.0797,-1.527434,-27.36025,-22.93323,-18.07423,-5.217281,-11.66826,0.4991523,0.505802,4.175047,1.440734,1.450187,1.768154,4.148398,2.973112,1.764053,2.214211,3.344687,3.760666,3.666436,3.20179,-0.3397494,-2.266519,-1.563793,-2.456533,-3.573942,-6.821644,-6.713045,-4.038105,-5.048232,-4.213644,-2.749377,-4.661947,-0.8197228,-3.324681,-3.643813,-4.340515,-3.091335,0.04490089,-2.017212
103.6642,32.07972,-3.949433,-20.9127,-16.11805,-10.69756,-8.0585,-4.747159,0.5313012,1.754668,10.19429,6.483516,5.667496,7.903435,7.976354,9.429238,8.289901,7.883965,1.10057,2.938944,3.233728,0.1196548,-1.02653,-6.35921,-6.004354,-5.987369,-8.197573,-14.35931,-13.88486,-12.4221,-13.37132,-14.86563,-3.852934,-6.949018,-6.31995,-8.335011,-7.51049,-7.926436,-7.186244,-5.004191,-7.831159
103.6641,32.07973,-1.413635,-28.30435,-24.76886,-28.43914,-12.4252,-11.41185,-6.506345,1.37143,-2.521841,0.9842764,-4.552997,10.58888,3.182757,5.959512,4.740662,-1.032313,-1.993862,0.5634022,3.848957,9.35806,-3.112818,2.751626,-4.262608,3.417572,-5.989689,-6.092744,-8.688882,-7.573947,-4.940803,-3.500681,-2.507663,-3.084095,-2.800425,-4.297306,-2.885663,-2.036368,-2.506666,4.768789,-7.395791
103.6641,32.07973,-0.4528662,-27.49815,-24.66591,-17.55769,-14.85714,-9.025826,-8.396399,-4.720613,-0.8657773,-0.7095014,-5.759435,-1.770732,2.042295,4.022343,2.897717,0.6351806,-2.859317,1.241474,4.629936,6.967409,-0.1291745,1.642175,1.639233,-1.597975,-6.669188,-27.69004,-32.19332,-32.20517,-18.08089,-21.07885,-30.35723,-20.52864,-22.62185,-28.21407,-19.51092,-20.8285,-18.92947,-16.7953,-23.64845
103.6637,32.07978,-4.737272,-20.38474,-17.02702,-15.26815,-12.01922,-7.38095,-7.317168,-6.989698,1.766347,-2.528064,1.672436,9.370986,0.07979036,7.596784,6.132248,5.47629,3.953371,7.25046,2.277539,6.058383,-4.291164,-0.05264846,-3.923221,-11.34336,-10.36774,-8.599867,-6.020143,0.731478,1.360609,7.426505,-11.24379,-7.546098,-8.690435,-11.2906,-7.384702,-7.906879,-12.0656,2.926583,-7.253935
103.6637,32.07979,-3.141044,-3.894061,-1.289147,2.219305,-2.409828,10.27164,-9.400182,-5.121892,-16.69616,-3.306907,2.965492,4.619036,3.690524,5.395499,4.657102,7.57093,5.001186,6.27118,3.908181,1.317581,-1.354498,-3.209218,-4.010601,-7.373797,-6.929431,-8.399956,-7.617893,-12.59864,-7.152915,-2.04373,-10.02117,-8.085152,-10.17303,-14.61215,-10.95565,-13.67301,-6.659438,-1.763066,-11.13706
103.6632,32.07986,-3.458972,-25.35131,-23.44655,-27.97064,-14.61651,-10.84234,-2.395051,3.35877,4.528604,4.799641,4.750803,10.26079,9.627001,7.050201,5.629099,2.423917,-0.4225126,2.365459,4.385667,10.44294,-1.703222,-2.674262,-1.412894,-7.172145,-8.011184,-5.785772,-7.935536,-5.893788,1.242859,-1.807964,-3.327973,-5.995085,-5.459581,-2.196898,-6.445882,-7.869785,-11.58638,-7.249364,-8.97175
103.6629,32.0799,-6.471177,-21.09604,-8.833215,-2.611966,-6.140185,5.075164,5.36153,8.08639,7.598302,8.196391,13.62529,10.5095,10.19866,8.194248,7.174434,7.032954,3.238788,6.64212,6.09294,6.871979,-6.040954,-10.35368,-11.41443,-4.127692,-7.080749,-8.620463,-12.34638,-10.30111,-6.11855,-7.412241,-13.33139,-11.37599,-17.2764,-12.62039,-19.04408,-15.79977,-28.33021,-24.32191,-14.92456
103.6626,32.07996,-11.30035,-25.88012,-13.97621,-20.29134,-0.9648507,-0.3806559,8.213719,10.12595,14.42308,10.53214,9.159429,14.74774,6.902578,9.22965,7.174467,11.39143,4.660879,3.48805,1.994912,0.4896715,-1.000367,-8.61734,-7.259925,-9.322041,-11.94473,-14.15615,-16.06103,-18.51094,-16.90475,-20.40513,-19.25293,-18.04713,-21.45232,-19.55693,-22.58456,-26.53109,-26.67026,-25.63289,-35.02897
103.6646,32.07978,0.4421587,-23.98373,-20.17308,-15.44788,-12.53476,-9.376242,0.2753558,4.352654,2.24289,1.156877,2.888162,-2.497047,4.063302,0.6234434,-0.4515605,5.311003,2.509136,6.689819,3.136801,4.411846,0.387696,-2.968338,-6.010826,-4.275062,-4.48051,-8.463518,-7.30498,-5.529513,-4.067253,-1.935059,-0.6441171,-2.578415,-1.227367,-2.309943,-1.084511,1.20503,-1.131595,3.835531,-1.670969
103.6645,32.07978,0.8564408,-25.56918,-16.91883,-14.12839,-10.60281,-4.193865,-1.702936,1.28747,14.93525,6.289389,5.803086,0.05288932,3.270161,2.916976,2.082974,6.347324,2.433955,1.890306,3.409976,5.751959,0.9385444,-5.469204,-4.384637,-4.262667,-4.260513,-5.724283,-4.406855,-3.762022,-1.908017,-2.418095,-2.128923,-5.001017,1.684218,-0.3557028,1.745076,-0.03042309,-1.610059,6.952215,-1.194267
103.6645,32.0798,5.353283,-42.13395,-39.69063,-37.32645,-28.60769,-24.3179,-14.875,-6.384933,-7.52736,-0.3885784,-2.561879,7.344442,7.369734,2.308152,1.642385,7.532143,-0.6969917,5.128568,2.239232,5.886492,2.661722,0.8092941,-5.596739,0.1477083,-3.584074,-0.5484427,0.2930215,-4.130851,-0.8249429,-3.438452,3.920182,3.375489,5.830019,6.029284,1.815844,1.416175,4.964443,7.997772,-1.92617
103.6644,32.0798,-0.09681623,-34.61147,-21.92619,-12.80988,-19.38507,-13.44838,-3.426007,-2.842722,2.141537,8.228787,6.365242,6.062616,16.77266,7.882199,7.210577,11.3586,5.116123,4.499603,-2.217126,3.943017,2.092191,-4.157227,-10.93225,-10.07009,-7.737258,-6.262532,-7.130563,-8.608439,-7.017543,-9.393297,-4.5518,-4.879343,-2.884172,-5.585083,-0.8589361,-5.278502,-4.674941,1.689831,-3.66789
103.6644,32.07981,2.046092,-25.77044,-13.09687,-9.238482,-12.068,-8.569596,-2.220747,3.523396,6.777056,5.433287,6.478466,5.67656,6.90504,4.629275,3.73762,3.188454,0.02395647,4.573637,3.515898,2.97007,3.966973,1.30231,0.4501712,-0.2209699,-3.518535,-3.791714,-5.29303,-7.227532,-3.074161,6.04769,1.640715,4.58193,3.853396,3.747802,2.756333,3.937947,3.549732,10.51906,4.103958
103.6641,32.07985,3.861045,-3.727964,1.839125,-14.57367,-1.487947,13.2461,2.001108,8.714353,7.005672,11.72489,5.271634,5.603086,0.2604557,4.493982,4.403783,2.884771,3.414309,4.955999,3.965456,4.32599,2.031368,-1.188205,-5.017497,-8.202605,-4.039379,5.772422,10.53055,10.04748,9.044734,8.66363,13.9152,15.06846,17.02325,12.33154,14.79713,18.54157,16.01804,25.60043,12.19922
103.6639,32.07988,-6.251303,9.060081,12.96068,17.11572,15.53061,21.03701,5.906978,7.221919,7.215588,6.634987,3.874971,0.8802311,8.360767,4.392307,3.495496,8.893492,2.584663,8.87539,2.816521,1.378992,0.7341825,-6.412246,-9.997213,-7.105589,-11.65342,-11.49407,-15.21636,-14.26968,-10.13979,-11.26189,-7.239732,-4.977449,-1.952855,-13.55335,-10.17877,-9.954629,-13.51153,-3.872719,-15.14667
103.665,32.07984,-5.419352,-12.1204,-6.087615,-19.0692,-5.576381,-0.3329134,8.911451,14.19849,7.542265,11.35522,6.344928,7.308566,15.43433,6.942126,5.487669,10.18347,6.702038,2.007414,1.889763,2.401207,-3.786804,-5.697349,-6.809423,-12.71528,-12.28526,-11.15944,-16.18025,-21.65677,-10.54093,-13.03383,-8.260022,-10.20406,-17.14547,-8.805228,-14.84024,-10.3393,-13.51415,-5.714464,-10.04616
103.6645,32.07992,0.6086242,-22.68692,-14.51343,-9.815812,-8.092798,-4.835177,0.5729443,3.569143,16.5117,7.636786,7.483516,3.007326,8.804533,2.17834,1.655481,5.147016,-2.259006,3.388191,3.56679,8.412663,3.972012,-0.8676989,-6.824741,-3.540027,-0.8797734,10.29004,7.160244,3.17074,7.510747,7.96675,6.456274,2.511011,10.87751,9.945363,7.181994,6.272163,3.500238,11.27464,3.262433
103.665,32.07997,-0.2759301,-18.83799,-17.15517,-14.42638,-15.67148,-6.626576,-9.213222,1.864267,24.78157,2.14293,-3.266675,-5.903509,1.33781,4.647872,3.646066,-0.1972618,0.4564295,2.553651,3.732687,3.882987,2.375604,-0.3943783,2.978106,3.708666,-3.641949,-3.487627,-3.447991,-5.828079,-0.1806301,-0.2681957,0.1804202,-1.877411,-6.795038,-3.278973,-4.823478,-3.599267,-6.263918,1.815036,-3.253913
103.6611,32.08043,-13.33596,-23.16693,-22.66655,-15.31098,-9.665274,-8.872968,4.112388,7.195615,-0.3323893,1.383279,-1.02958,1.78155,4.918924,5.050185,1.971104,6.072477,3.639838,4.927041,2.84109,1.471494,-13.72119,-12.23842,-5.469116,-8.61332,-25.54939,-34.76239,-33.41987,-39.35015,-26.87016,-30.10019,-27.40606,-32.09618,-27.72204,-31.33167,-28.95006,-32.81898,-22.35172,-34.97257,-25.70827
103.6647,32.08002,-1.883999,-26.87274,-21.89474,-20.60812,-17.27091,-8.627147,-8.052794,-5.108389,-0.2336485,-1.62063,-4.204431,0.9293289,-1.594197,1.401256,-0.0716939,6.187929,-1.316852,2.83963,5.04052,2.609231,-1.237617,1.423085,-3.166203,-4.692415,-1.514901,-5.563582,-10.85321,-12.99505,-6.42661,-9.829588,-9.281175,-10.12821,-9.45363,-10.72636,-10.0164,0.4170836,-5.929306,-4.058726,-12.20438
103.6647,32.08002,-2.126552,-26.14533,-20.5793,-20.74449,-16.44187,-11.02146,-6.557546,-5.19407,-0.7443859,-4.88706,-2.888402,0.3631774,1.277694,2.104742,0.7150086,4.905999,-2.147877,3.046604,3.57976,0.3014903,0.830846,0.3839307,-1.531541,-0.2432669,-1.500064,-6.881391,-8.350384,-11.51329,-7.752872,-12.30964,-8.520854,-11.62079,-9.679717,-10.97816,-9.332371,-0.4260685,-5.079103,-5.337918,-9.682439
103.6639,32.08014,-3.288751,-17.81563,-14.40678,-8.173896,1.305042,-0.00103971,3.031913,6.819931,-4.530369,0.8358946,5.907888,1.632021,2.606866,2.986302,1.606583,3.273697,2.335577,6.302577,0.6648871,0.3344053,1.628769,3.379272,6.883523,-3.239772,0.3745123,2.892115,-1.447651,3.314245,-1.882545,0.3205916,0.1561164,-4.521511,-3.806769,-4.916015,-3.737884,-1.718539,0.002294952,2.490677,-4.711447
103.6639,32.08014,-5.988306,-13.56695,-13.24554,-10.52623,-2.874465,-14.67112,-0.6728511,-1.042147,-3.476844,-4.240354,4.221845,-0.01519063,2.848762,3.967169,2.022926,5.700231,1.338941,5.507924,0.8160228,-1.960329,-0.3824764,1.003859,3.931353,-0.1977637,0.766948,-2.696033,-6.972456,1.422214,-1.752966,-2.496124,-1.745834,-10.27713,-5.462686,-7.123332,-9.151718,-5.548475,-3.471599,1.844392,-4.655278
103.6638,32.08016,-6.395264,5.707462,8.648614,11.44279,19.45746,21.83323,18.15953,24.2416,1.749013,14.76462,24.13791,8.440683,7.137154,10.30807,8.96888,4.327052,3.872055,3.633078,3.321492,0.4023232,3.35673,-0.2810437,-1.234697,-12.07019,-10.67299,-19.3006,-20.56724,-9.082524,-8.47648,-6.753018,-11.16779,-13.5957,-14.39755,-11.4554,-14.80219,-12.65294,-9.497555,-8.482461,-6.860841
103.6638,32.08015,-5.220634,-13.54969,-9.203886,-4.457994,-1.026775,-4.491521,9.529815,7.334224,-1.774374,-0.164563,9.821909,7.87526,4.231229,5.689425,4.301595,1.648688,1.561853,0.2035869,3.702594,0.4537236,1.486309,3.675675,2.25343,-6.48149,-2.665297,-2.902771,-5.755379,-1.144352,-1.165225,2.373114,-3.775478,-6.838597,-4.393105,-4.909847,-3.834144,-0.8529052,3.525129,-2.744344,0.4006398
103.6635,32.0802,-28.5275,-8.377745,-2.012967,5.08528,10.01484,4.505378,13.82925,8.561739,19.3927,17.12365,13.40592,18.88396,15.07842,18.99289,15.74051,10.77032,6.807877,-2.105579,7.830959,-0.9515231,-12.0665,-14.17686,-16.38168,-20.94694,-24.69705,-19.81101,-21.48895,-32.91219,-26.75453,-38.74272,-39.29916,-38.32313,-40.56014,-42.93533,-50.45316,-59.82128,-38.41597,-58.11077,-53.16057
103.663,32.08028,-21.45775,-6.654305,1.411534,11.01268,6.976794,-0.2763145,8.269153,5.078021,-1.021574,10.30943,10.76851,15.38377,5.89465,12.41113,9.476223,5.222276,10.45253,-0.003829984,6.547516,-0.07998005,-5.835775,-8.077291,-15.16847,-13.80036,-19.60024,-13.91989,-14.26914,-17.27101,-17.42472,-20.2147,-26.01565,-29.59969,-34.53075,-24.68592,-35.68971,-39.27711,-23.83993,-38.84919,-35.44606
103.6623,32.08038,-16.71967,-15.78601,-16.68521,-6.427162,1.300025,-4.304482,13.73153,12.79442,16.02149,17.83749,15.53869,13.09496,8.476478,10.64322,8.035776,7.520324,1.49309,6.610832,2.771701,4.583186,-4.702027,-7.053063,-11.35401,-13.64153,-16.95421,-15.84708,-20.82006,-21.97957,-28.05363,-22.40145,-29.83726,-24.66203,-26.46797,-27.06658,-31.38066,-33.23057,-28.88671,-28.09368,-37.49371
103.6621,32.08041,-13.9528,-13.44321,-10.84932,-4.146556,1.27077,-0.9109837,12.38557,13.85328,11.57789,11.39528,12.39962,11.01511,9.837472,9.192841,6.724689,5.018718,3.846098,4.825593,3.820018,0.5886986,-6.418834,-6.965571,-9.672353,-13.9379,-17.77482,-21.46663,-24.17819,-24.26769,-25.87775,-24.20211,-26.92405,-25.90692,-20.25821,-24.35897,-23.91961,-32.15559,-24.72612,-24.28077,-22.26998
103.6621,32.0804,-17.19887,-11.03493,-9.520758,-2.412548,4.339286,2.625175,11.82438,14.43125,13.91662,11.90454,11.1677,10.08916,9.92624,10.79941,8.106359,5.466391,4.093406,3.136631,4.588636,-1.066284,-3.676313,-6.714953,-12.5462,-14.1249,-17.58998,-19.8926,-22.64144,-22.5497,-22.7519,-22.80929,-25.66249,-26.68403,-24.1642,-28.14477,-30.68835,-33.63699,-29.18358,-30.56125,-33.50048
103.6621,32.08041,-19.49483,-10.70575,-7.834323,-4.4533,-1.091965,1.950407,15.39353,12.60781,12.1173,10.87311,10.40213,8.909649,14.82851,8.980344,5.674389,7.422603,2.876847,5.806611,1.968764,-1.88294,-8.107774,-5.332767,-11.52551,-16.72042,-18.9353,-26.16679,-29.45136,-30.49691,-31.68839,-33.49932,-34.07398,-38.02163,-32.32521,-35.88929,-35.56896,-34.46951,-36.95422,-29.04812,-41.4359
103.662,32.08042,-19.04088,-11.57026,-10.37255,-0.5707544,2.335441,1.981624,15.3197,14.70948,12.75419,11.01237,10.93809,11.31053,14.48099,10.49379,7.392579,7.635633,4.011557,4.171353,1.007097,-0.1214001,-8.800523,-5.4267,-11.17291,-15.10008,-15.54005,-21.51098,-25.29459,-25.44434,-29.17801,-27.30775,-34.22998,-34.25462,-29.93188,-28.34109,-34.61127,-34.80256,-35.50117,-25.94506,-40.70057
103.6617,32.08046,-14.72752,-27.90508,-15.64531,-13.01792,-3.369578,-4.593501,9.589763,9.674722,4.690867,7.928247,4.699118,8.696772,10.69226,9.881084,6.993688,5.246248,6.273739,3.631828,-0.9483879,-2.383796,-7.204041,-12.15855,-10.42186,-7.600184,-18.23272,-21.45312,-19.5233,-22.29785,-21.26392,-24.96478,-26.7203,-28.07963,-15.68459,-26.55431,-25.38399,-32.38569,-22.03694,-22.89478,-29.89581
103.6618,32.08045,-19.56344,-12.41176,-7.675302,-0.8866662,4.335801,3.335301,13.82159,14.25413,15.04858,10.31692,14.74893,11.60101,9.248865,9.028516,6.383852,7.506186,6.444939,3.636288,2.156939,0.8127518,-7.073153,-8.452928,-10.30903,-18.53408,-20.05172,-22.7981,-20.6984,-24.78014,-28.49175,-27.88108,-30.13449,-36.44269,-32.44854,-33.15192,-34.21262,-38.11816,-30.45591,-37.21725,-43.44671
103.665,32.0801,4.104207,-32.43556,-30.02599,-25.49001,-23.00645,-18.37794,-12.19449,-6.766431,6.175577,-4.613936,-6.777355,-2.755545,1.065802,2.164238,1.26242,3.703117,1.021872,-0.2546979,9.637578,-1.262839,3.639073,1.873717,-2.722181,-0.2419577,-6.812514,-7.732597,-7.559374,-6.973401,-0.438918,2.099453,-0.9652579,1.984122,-11.37564,1.47032,-1.441432,-0.7556354,-3.20879,8.3888,-1.267103
103.6641,32.08024,0.5720029,-12.58079,-3.674297,-16.58976,1.00766,20.4497,-1.117864,2.235923,-3.129097,-5.785836,1.612022,9.01654,-1.277031,3.922925,3.621768,2.073229,1.57751,5.331038,5.954485,0.5076286,1.157563,-1.975802,-2.32746,-4.235906,-3.892115,-8.150831,-7.693213,-10.79949,-6.4484,-5.785218,-4.127165,-6.160926,-5.707758,-7.703763,-8.601585,-10.66134,-12.33244,-0.7726415,-6.574704
103.6637,32.0803,3.317687,-27.96892,-21.649,-18.52668,-7.000299,-2.45398,-3.012604,0.5800971,-0.4093531,1.742296,9.866987,3.987111,7.0822,5.837733,4.078493,4.465996,3.250077,4.675968,0.131035,-1.064891,1.730437,7.411748,4.663707,1.62722,4.495749,7.092092,5.60569,5.599496,9.184169,9.447835,8.954042,16.84024,19.90422,15.51213,17.11157,18.40849,17.30109,13.8879,22.51412
103.6624,32.08049,-19.04295,-7.391641,-11.10112,6.992827,6.140139,0.3380741,14.4598,14.66309,13.04517,12.18434,8.959234,11.64557,10.14835,9.208752,6.151296,5.838112,1.15659,1.051952,3.616725,1.420045,-6.643192,-4.192653,-7.275786,-13.24712,-15.87748,-22.08008,-22.70948,-26.58595,-24.34091,-22.11946,-27.31147,-30.59929,-25.72366,-25.23965,-28.82233,-31.40885,-23.22011,-29.74497,-31.38357
103.6622,32.08051,-15.38103,-12.07111,-11.45867,-4.392193,-3.890674,-4.548028,14.49525,12.35433,16.18039,10.7997,13.82139,10.73475,10.18281,10.61474,8.007182,6.774864,1.426047,4.003817,2.48043,0.1462663,-3.116909,-7.706743,-12.60319,-14.80604,-16.45003,-19.39467,-20.41819,-19.71379,-21.41929,-21.47636,-27.11823,-26.08085,-19.77947,-21.9227,-27.14585,-29.42041,-22.21375,-22.42665,-30.93619
103.6623,32.08051,-17.91882,-8.107693,-5.369958,9.55862,1.689701,-0.6152599,12.00015,10.24323,16.18023,14.77651,14.93462,8.024298,12.02174,13.40086,10.8642,7.45483,3.248113,6.0509,0.5888535,0.6495911,-5.196091,-5.933908,-12.6778,-15.32079,-16.19535,-21.64624,-23.21039,-21.48418,-23.62026,-23.44418,-30.04861,-28.72277,-27.45331,-31.85963,-32.92678,-33.99103,-29.1838,-29.59207,-33.42753
103.6623,32.08051,-12.248,-17.56783,-14.81267,-4.636277,1.634209,-5.765919,14.43385,15.57715,10.30247,5.075267,13.71078,12.82362,7.31123,7.019391,4.771639,4.056947,4.320326,1.951404,4.429868,1.594934,-7.492876,-5.017582,-6.951854,-11.44336,-19.01927,-21.47587,-19.28506,-13.50061,-22.74982,-13.33294,-20.38585,-24.30094,-15.53551,-14.13462,-21.1417,-18.98356,-18.12638,-15.21383,-21.29297
103.6622,32.08052,-18.74954,-11.53738,-10.9497,-0.8712769,1.707195,-0.03783786,15.52781,17.384,15.53766,13.08047,16.31529,14.32195,12.49201,11.10162,8.355055,8.377153,3.475258,6.38274,1.138376,0.5266485,-4.72509,-4.699653,-11.14727,-16.83607,-19.23278,-23.81262,-24.46532,-28.24172,-33.15427,-27.76686,-32.12766,-31.24795,-31.1073,-32.03663,-35.22718,-35.30831,-33.22992,-35.91085,-36.85683
103.6622,32.08052,-18.2699,-13.36595,-11.72138,-2.091067,5.679404,4.883408,17.63469,17.2389,16.65266,14.14586,15.637,13.82869,13.25649,12.32034,9.529177,8.327297,3.436394,4.291447,1.932594,-1.918845,-4.177804,-4.844619,-10.25553,-15.49017,-17.57678,-21.25576,-21.65375,-23.50918,-28.1248,-25.92541,-31.31495,-28.83317,-29.22634,-29.20861,-33.71774,-34.06707,-33.67458,-32.35106,-35.9094
103.6621,32.08054,-10.40199,-15.45747,-15.07325,-9.27465,-6.468679,6.772577,7.43476,13.55954,10.38854,6.852982,13.33284,11.06359,9.297864,6.053586,3.738902,16.20031,7.496915,5.227147,2.391648,-2.043131,-8.542854,-6.622807,-10.28728,-17.19726,-19.58425,-22.88683,-25.5751,-27.77916,-26.71393,-29.07887,-31.61381,-27.62844,-24.41709,-26.86435,-27.9503,-31.82756,-26.4682,-22.16456,-27.24509
103.662,32.08055,-17.27284,-12.94777,-10.01012,-0.6001525,4.452004,0.1379068,12.14191,12.94809,13.1591,11.92153,12.7214,11.66873,8.561919,10.33078,7.787466,5.433146,4.629589,2.535284,5.027988,3.799695,-6.408315,-8.489824,-13.78091,-15.04084,-18.64055,-23.17636,-23.90941,-22.71978,-25.92446,-26.80963,-27.90142,-27.44073,-26.08121,-28.42857,-33.69605,-33.67783,-31.96081,-37.58673,-29.91206
103.662,32.08055,-15.61353,-13.51649,-9.074133,-0.3477598,3.854865,0.7778714,10.88485,11.90609,10.44102,11.9489,11.98821,11.44799,8.413728,10.7907,8.188115,5.924638,4.770032,3.092797,2.900068,2.804786,-13.81775,-8.748286,-21.18223,-20.9937,-20.43376,-25.2276,-29.04714,-27.72005,-27.19128,-26.16757,-32.98521,-32.41651,-21.8475,-19.76702,-22.3612,-22.19497,-20.71022,-21.66913,-30.88603
103.6621,32.08054,-17.57226,-12.89376,-10.55441,-1.437123,1.158565,-1.333274,15.56527,12.44508,13.07246,12.71709,9.353499,10.68528,8.827281,8.426695,5.480796,3.286892,3.603519,6.337296,3.789572,0.8171358,-5.221595,-10.36186,-12.47093,-15.84271,-26.18757,-23.85814,-23.71537,-22.46857,-26.25216,-24.63132,-27.77854,-30.17847,-20.1097,-21.42197,-30.43774,-25.40891,-30.22682,-32.32755,-33.98176
103.665,32.08022,7.989822,-49.14836,-45.0503,-35.84095,-35.49181,-26.78764,-12.65259,-7.681927,13.94326,8.032859,-4.184357,-1.389403,7.118398,3.955297,3.768049,5.668642,2.133919,-4.009782,6.724048,0.4336892,2.606977,-0.6015795,0.4575734,2.768884,2.17674,0.04843701,-1.149012,-5.221503,0.1406023,3.414132,2.167517,5.845467,8.890635,4.94684,2.374534,4.397019,-1.449763,9.72159,2.810087
103.6577,32.08107,-3.706483,-35.34311,-31.16003,-21.61721,-16.90462,-17.30419,-3.746019,2.032363,6.82503,9.815734,8.114244,11.67753,16.18131,12.71269,10.257,8.682425,6.735574,5.82707,2.371592,0.573907,-1.907341,-1.325125,-1.807325,-0.3827984,1.850326,4.466446,4.965762,7.518024,8.590829,10.13505,10.28099,9.564128,10.42249,9.302932,8.579274,8.908054,10.27421,14.00086,8.63162
103.6646,32.08028,-1.533061,-23.47128,-20.35583,-14.81106,-17.38206,-17.66024,-0.8049805,-8.162103,-4.465913,2.919479,3.37128,7.526334,10.60603,5.185985,4.673212,4.277599,3.351674,4.910303,0.7011896,2.200945,-2.399048,3.003951,-1.993178,-4.898999,-0.007805191,-6.593825,-5.619033,-12.35575,-11.43619,-10.79284,-14.07517,-11.16445,-4.790231,-3.139646,-10.25676,-6.60142,-11.80409,-13.01427,-11.86746
103.6639,32.08039,-8.06989,-13.11423,-12.1384,4.096171,6.183546,1.572374,8.942213,7.496601,4.745253,6.579021,13.28482,7.857623,8.978912,5.554619,3.933306,7.824086,6.524208,5.952505,4.519653,-3.453152,-1.453308,0.5384434,-4.792363,-6.632067,-4.871663,-11.78937,-13.02726,-11.55737,-12.03587,-9.771655,-12.05089,-12.03972,-10.70195,-14.81168,-18.01145,-18.55354,-14.6538,-19.49445,-13.05358
103.6622,32.08065,-19.97837,-3.928388,0.2061404,13.49635,11.58589,7.671177,11.7222,16.06712,10.95011,11.50979,15.35358,4.288489,9.56028,12.28195,9.200351,11.93893,3.969297,-2.048668,2.166312,0.5753549,-4.808727,-6.262793,-11.45078,-18.00509,-17.09235,-23.97302,-25.19131,-24.39181,-25.92617,-27.86129,-31.81627,-32.79921,-27.13258,-28.58725,-32.86348,-35.42543,-29.0375,-31.34173,-35.60055
103.6623,32.08064,-19.16894,-9.328422,-10.93949,5.276603,7.135402,3.38426,14.83337,13.06703,12.33271,12.64037,13.0343,12.88961,13.09894,8.531771,5.525073,7.080873,4.576313,5.022917,1.265462,2.556897,-4.852595,-6.181426,-10.43755,-15.51605,-19.34426,-23.88634,-22.48685,-26.55008,-26.90264,-25.3371,-29.1675,-31.72407,-31.55179,-29.30593,-33.05577,-36.627,-27.90049,-33.39741,-38.84679
103.6622,32.08064,-18.02388,-8.042936,-12.39295,-0.958524,9.517441,2.760227,13.89564,14.93708,11.73746,11.74061,12.25639,10.77729,11.06884,9.476846,6.571799,7.642419,4.504333,2.659034,2.136652,0.8825618,-5.762648,-6.000847,-10.58731,-15.61631,-19.46726,-24.31742,-24.90531,-26.63854,-26.01963,-25.40461,-29.53452,-31.17756,-26.82018,-28.60806,-31.78425,-33.07558,-27.32941,-32.06411,-32.23074
